folder,file,class
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_row_vibrato.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_belt_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_belt_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_belt_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_belt_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_belt_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_breathy_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_breathy_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_breathy_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_breathy_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_breathy_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_c_fast_forte_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_c_fast_forte_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_c_fast_forte_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_c_fast_forte_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_c_fast_forte_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_c_fast_piano_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_c_fast_piano_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_c_fast_piano_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_c_fast_piano_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_c_fast_piano_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_f_fast_forte_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_f_fast_forte_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_f_fast_forte_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_f_fast_forte_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_f_fast_forte_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_f_fast_piano_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_f_fast_piano_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_f_fast_piano_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_f_fast_piano_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_f_fast_piano_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_lip_trill_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_lip_trill_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_lip_trill_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_lip_trill_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m5_scales_lip_trill_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_caro_straight.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_caro_vibrato.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_dona_straight.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_dona_vibrato.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_messa_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_messa_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_messa_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_messa_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_messa_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_pp_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_pp_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_pp_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_pp_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_pp_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_trillo_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_trillo_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_trillo_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_trillo_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_long_trillo_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_row_straight.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_row_vibrato.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_c_slow_piano_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_c_slow_piano_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_c_slow_piano_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_c_slow_piano_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_c_slow_piano_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_f_slow_piano_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_f_slow_piano_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_f_slow_piano_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_f_slow_piano_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_f_slow_piano_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_straight_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_straight_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_straight_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_straight_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_straight_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_vibrato_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_vibrato_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_vibrato_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_vibrato_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_vibrato_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_vocal_fry_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_vocal_fry_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_vocal_fry_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_vocal_fry_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m6_scales_vocal_fry_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_arpeggios_c_fast_piano_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_arpeggios_c_fast_piano_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_arpeggios_c_fast_piano_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_arpeggios_c_fast_piano_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_arpeggios_c_fast_piano_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_arpeggios_f_fast_piano_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_arpeggios_f_fast_piano_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_arpeggios_f_fast_piano_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_arpeggios_f_fast_piano_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_arpeggios_f_fast_piano_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_scales_c_fast_forte_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_scales_c_fast_forte_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_scales_c_fast_forte_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_scales_c_fast_forte_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_scales_c_fast_forte_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_scales_f_fast_forte_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_scales_f_fast_forte_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_scales_f_fast_forte_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_scales_f_fast_forte_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m9_scales_f_fast_forte_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\scales_vocal_fry.wav,3
